2023-06-21-17:10:25.460902 Motor1-0.0 Motor2-2.586 ImgX-550 ImgY-277 F--48.0 Strain-?
2023-06-21-17:10:25.520947 Motor1-0.0 Motor2-2.758 ImgX-550 ImgY-277 F--48.0 Strain-?
2023-06-21-17:10:25.586772 Motor1-0.0 Motor2-2.864 ImgX-551 ImgY-277 F--96.0 Strain-?
2023-06-21-17:10:25.654588 Motor1-0.0 Motor2-2.909 ImgX-551 ImgY-277 F--96.0 Strain-?
2023-06-21-17:10:25.710474 Motor1-0.0 Motor2-2.902 ImgX-552 ImgY-278 F--144.0 Strain-?
2023-06-21-17:10:25.770256 Motor1-0.0 Motor2-2.75 ImgX-552 ImgY-278 F--144.0 Strain-?
2023-06-21-17:10:25.833419 Motor1-0.0 Motor2-2.496 ImgX-551 ImgY-278 F--96.0 Strain-?
2023-06-21-17:10:25.894864 Motor1-0.0 Motor2-2.279 ImgX-551 ImgY-278 F--96.0 Strain-?
2023-06-21-17:10:25.958211 Motor1-0.0 Motor2-1.877 ImgX-550 ImgY-277 F--48.0 Strain-?
2023-06-21-17:10:26.022041 Motor1-0.0 Motor2-1.68 ImgX-546 ImgY-278 F-144.0 Strain-?
2023-06-21-17:10:26.082878 Motor1-0.0 Motor2-1.372 ImgX-542 ImgY-278 F-336.0 Strain-?
2023-06-21-17:10:26.146706 Motor1-0.0 Motor2-0.973 ImgX-518 ImgY-278 F-1488.0 Strain-?
